City_PK,State,City_Village,latitude,longitude
Kedarnath|Uttarakhand,Uttarakhand,Kedarnath,30.7345609,79.0673204
Devaprayag|Uttarakhand,Uttarakhand,Devaprayag,30.1459471,78.5992925
Dhanaulti|Uttarakhand,Uttarakhand,Dhanaulti,30.45829235,78.20788297
Kirtinagar|Uttarakhand,Uttarakhand,Kirtinagar,30.2312035,78.7248818
Srinagar|Uttarakhand,Uttarakhand,Srinagar,30.2312408,78.80466191
Narendranagar|Uttarakhand,Uttarakhand,Narendranagar,30.160706,78.2853059
Chamba|Uttarakhand,Uttarakhand,Chamba,30.34561,78.39432
New Tehri|Uttarakhand,Uttarakhand,New Tehri,30.37445,78.43277
Tehri|Uttarakhand,Uttarakhand,Tehri,30.40260205,78.38835789
Bazpur|Uttarakhand,Uttarakhand,Bazpur,29.1583664,79.1444346
Kela Khera|Uttarakhand,Uttarakhand,Kela Khera,29.0861541,79.1746054
Sultanpur|Uttarakhand,Uttarakhand,Sultanpur,29.1615247,79.063577
Dineshpur|Uttarakhand,Uttarakhand,Dineshpur,29.0296552,79.3965662
Gadarpur|Uttarakhand,Uttarakhand,Gadarpur,29.0939082,79.30976492
Jaspur|Uttarakhand,Uttarakhand,Jaspur,29.27676025,78.86655713
Mahua Dabra Haripura|Uttarakhand,Uttarakhand,Mahua Dabra Haripura,29.2741427,78.7951476
IIE Kashipur|Uttarakhand,Uttarakhand,IIE Kashipur,29.2104232,78.9618845
Kachnal Gosain|Uttarakhand,Uttarakhand,Kachnal Gosain,29.1727795,78.9826394
Kashipur|Uttarakhand,Uttarakhand,Kashipur,29.2117573,78.9617306
Mahua Kheraganj|Uttarakhand,Uttarakhand,Mahua Kheraganj,29.1360426,78.9429666
Khatima|Uttarakhand,Uttarakhand,Khatima,28.90947895,79.9499132
Umru Khurd|Uttarakhand,Uttarakhand,Umru Khurd,28.957316,79.9556424
Bandia|Uttarakhand,Uttarakhand,Bandia,28.9184571,79.5238103
Kichha|Uttarakhand,Uttarakhand,Kichha,28.97140915,79.4923029
Nagla|Uttarakhand,Uttarakhand,Nagla,29.0045634,79.5131086
Pantnagar|Uttarakhand,Uttarakhand,Pantnagar,29.0264162,79.4859989
Rudrapur|Uttarakhand,Uttarakhand,Rudrapur,28.974744,79.3963951
ESIPL Sitarganj|Uttarakhand,Uttarakhand,ESIPL Sitarganj,28.9235479,79.7007211
Shaktigarh|Uttarakhand,Uttarakhand,Shaktigarh,29.01287,79.646
Sitarganj|Uttarakhand,Uttarakhand,Sitarganj,28.95915005,79.72826946
Gangotri|Uttarakhand,Uttarakhand,Gangotri,30.9943684,78.9398699
Uttarkashi|Uttarakhand,Uttarakhand,Uttarkashi,30.7291049,78.4403495
Barkot|Uttarakhand,Uttarakhand,Barkot,30.808606,78.205961
Alipurduar Rly Jnc|West Bengal,West Bengal,Alipurduar Rly Jnc,26.5101178,89.5426869
Bholar Dabri|West Bengal,West Bengal,Bholar Dabri,26.5101622,89.5568382
Birpara|West Bengal,West Bengal,Birpara,26.711324,89.1390175
Chechakhata|West Bengal,West Bengal,Chechakhata,26.5236616,89.5368133
Paschim Jitpur|West Bengal,West Bengal,Paschim Jitpur,26.5454645,89.5285306
Alipurduar|West Bengal,West Bengal,Alipurduar,26.686055,89.4131176
Samuktola|West Bengal,West Bengal,Samuktola,26.5399932,89.6839714
Sobhaganj|West Bengal,West Bengal,Sobhaganj,26.4952437,89.5329471
Falakata|West Bengal,West Bengal,Falakata,26.5992242,89.12781656
Jagijhora Barabak|West Bengal,West Bengal,Jagijhora Barabak,26.6965985,89.0824089
Jateshwar|West Bengal,West Bengal,Jateshwar,26.6085553,89.1444008
Parangarpar|West Bengal,West Bengal,Parangarpar,26.5410267,89.1944024
Jaygaon|West Bengal,West Bengal,Jaygaon,26.8366914,89.3843206
Uttar Latabari|West Bengal,West Bengal,Uttar Latabari,26.6759208,89.4178936
Uttar Satali|West Bengal,West Bengal,Uttar Satali,26.7099146,89.3629995
Dakhin Rampur|West Bengal,West Bengal,Dakhin Rampur,26.4628271,89.8037481
Laskarpara|West Bengal,West Bengal,Laskarpara,26.4757255,89.8088041
Uttar Kamakhyaguri|West Bengal,West Bengal,Uttar Kamakhyaguri,26.4633681,89.7168647
Birpara Tea Garden|West Bengal,West Bengal,Birpara Tea Garden,26.7117039,89.1420182
Sisha Jumrha|West Bengal,West Bengal,Sisha Jumrha,26.714249,89.0776364
Uttar Madarihat|West Bengal,West Bengal,Uttar Madarihat,26.6504337,89.1922662
Bankura|West Bengal,West Bengal,Bankura,23.25,87.25
Barjora|West Bengal,West Bengal,Barjora,23.38198775,87.2696518
Beliatore|West Bengal,West Bengal,Beliatore,23.3190759,87.2207525
Ghutgarya|West Bengal,West Bengal,Ghutgarya,23.4387002,87.2543702
Jhanti Pahari|West Bengal,West Bengal,Jhanti Pahari,23.3608223,86.9048041
Khatra|West Bengal,West Bengal,Khatra,22.9775375,86.87722731
Kotulpur|West Bengal,West Bengal,Kotulpur,22.9884419,87.58274552
Rajpur Bazar|West Bengal,West Bengal,Rajpur Bazar,23.2312686,87.0783875
Simlapal|West Bengal,West Bengal,Simlapal,22.91701385,87.07058457
Sonamukhi|West Bengal,West Bengal,Sonamukhi,23.3039507,87.42319209
Bishnupur|West Bengal,West Bengal,Bishnupur,23.0758821,87.3146517
Bolpur|West Bengal,West Bengal,Bolpur,23.661154,87.6962424
Dubrajpur|West Bengal,West Bengal,Dubrajpur,23.7953977,87.41294368
Ilambazar|West Bengal,West Bengal,Ilambazar,23.6278745,87.5420579
Labhpur|West Bengal,West Bengal,Labhpur,23.8160705,87.7984653
Fatehpur|West Bengal,West Bengal,Fatehpur,24.0811089,87.7308057
Ambhua|West Bengal,West Bengal,Ambhua,24.5477945,87.8623411
Barua Gopalpur|West Bengal,West Bengal,Barua Gopalpur,24.5620406,87.8205864
Murarai|West Bengal,West Bengal,Murarai,24.4393904,87.86126
Kashimnagar|West Bengal,West Bengal,Kashimnagar,24.4451591,87.9245885
Nalahati|West Bengal,West Bengal,Nalahati,24.2966075,87.835306
Parota|West Bengal,West Bengal,Parota,23.774003,87.8733874
Rajnagar|West Bengal,West Bengal,Rajnagar,23.959764,87.34672182
Rampurhat|West Bengal,West Bengal,Rampurhat,24.1763069,87.7859569
Bishnupur Birbhum|West Bengal,West Bengal,Bishnupur Birbhum,24.1331305,87.8887249
Ahmadpur|West Bengal,West Bengal,Ahmadpur,23.8291729,87.6910089
Sainthia|West Bengal,West Bengal,Sainthia,23.8698858,87.67969841
Kalipur|West Bengal,West Bengal,Kalipur,23.9030764,87.5080501
Karidhya|West Bengal,West Bengal,Karidhya,23.9171179,87.4886698
Suri|West Bengal,West Bengal,Suri,23.9080538,87.5277255
Gangi|West Bengal,West Bengal,Gangi,23.8401675,87.6186379
Cooch Behar|West Bengal,West Bengal,Cooch Behar,26.33304975,89.4707733
Dhaliabari|West Bengal,West Bengal,Dhaliabari,26.2796935,89.4718546
Baneswar|West Bengal,West Bengal,Baneswar,26.3977008,89.4977818
Bhangri Pratham Khanda|West Bengal,West Bengal,Bhangri Pratham Khanda,26.1216819,89.470673
Dinhata|West Bengal,West Bengal,Dinhata,26.1364031,89.4607964
Sahebganj|West Bengal,West Bengal,Sahebganj,26.1147468,89.6133926
Haldibari|West Bengal,West Bengal,Haldibari,26.3322264,88.7807069
Mathabhanga|West Bengal,West Bengal,Mathabhanga,26.3490715,89.2088003
Mekliganj|West Bengal,West Bengal,Mekliganj,26.3473882,88.9102489
Nagar Changrabandha|West Bengal,West Bengal,Nagar Changrabandha,26.4241471,88.9150408
Kamat Phulbari|West Bengal,West Bengal,Kamat Phulbari,26.3024224,89.6686901
Tufanganj|West Bengal,West Bengal,Tufanganj,26.311419,89.668414
Chhota Laukuthi|West Bengal,West Bengal,Chhota Laukuthi,26.3291915,89.7720162
Balurghat|West Bengal,West Bengal,Balurghat,25.2634866,88.78900294
Chak Bhrigu|West Bengal,West Bengal,Chak Bhrigu,25.3715308,88.556531
Par Patiram|West Bengal,West Bengal,Par Patiram,25.3347984,88.751805
Gangarampur|West Bengal,West Bengal,Gangarampur,25.42363975,88.57316687
Gopalpur|West Bengal,West Bengal,Gopalpur,25.3623353,88.5251068
Harirampur|West Bengal,West Bengal,Harirampur,25.37881595,88.24944253
Badamtam Tea Garden|West Bengal,West Bengal,Badamtam Tea Garden,27.098592,88.2996294
Chongtong Tea Garden|West Bengal,West Bengal,Chongtong Tea Garden,27.0591222,88.1998512
Darjeeling|West Bengal,West Bengal,Darjeeling,26.8700325,88.3608759
Ging Tea Garden|West Bengal,West Bengal,Ging Tea Garden,27.0750638,88.2996294
Singtam Tea Garden|West Bengal,West Bengal,Singtam Tea Garden,27.0595522,88.2339475
Mangarjung Tea Garden|West Bengal,West Bengal,Mangarjung Tea Garden,26.9236549,88.1901046
Rongmook Ceder Tea Garden|West Bengal,West Bengal,Rongmook Ceder Tea Garden,26.9536981,88.2388162
Sonada Khasmahal|West Bengal,West Bengal,Sonada Khasmahal,26.9717142,88.2680172
Sukhiapokhri|West Bengal,West Bengal,Sukhiapokhri,26.997366,88.1669557
Kharibari|West Bengal,West Bengal,Kharibari,26.5869154,88.18410276
Shyamdhan|West Bengal,West Bengal,Shyamdhan,26.6059897,88.1660959
Cart Road|West Bengal,West Bengal,Cart Road,27.0446524,88.2656174
Kurseong|West Bengal,West Bengal,Kurseong,26.8700325,88.3608759
Siliguri|West Bengal,West Bengal,Siliguri,26.7164127,88.4309916
Mirik|West Bengal,West Bengal,Mirik,26.8881872,88.1888396
Bhimram|West Bengal,West Bengal,Bhimram,26.6760359,88.191251
Geni|West Bengal,West Bengal,Geni,26.6824261,88.2095958
Uttar Bagdogra|West Bengal,West Bengal,Uttar Bagdogra,26.6992243,88.3145096
Arambag|West Bengal,West Bengal,Arambag,22.8765026,87.7909507
Bansberia|West Bengal,West Bengal,Bansberia,22.9665124,88.3893322
Jirat|West Bengal,West Bengal,Jirat,23.0931039,88.4728602
Mirdhanga|West Bengal,West Bengal,Mirdhanga,23.188331,88.4149401
Sripur|West Bengal,West Bengal,Sripur,23.1218108,88.4621891
Bhagabatipur|West Bengal,West Bengal,Bhagabatipur,22.6954496,88.1889003
Dudhkalmi|West Bengal,West Bengal,Dudhkalmi,22.7155505,88.198633
Gangadharpur|West Bengal,West Bengal,Gangadharpur,22.7588664,88.22089445
Jangalpara|West Bengal,West Bengal,Jangalpara,22.733053,88.2092044
Kumirmora|West Bengal,West Bengal,Kumirmora,22.6980044,88.2278608
Manirampur|West Bengal,West Bengal,Manirampur,22.7471887,88.231513
Masat|West Bengal,West Bengal,Masat,22.7371236,88.1922909
Nababpur|West Bengal,West Bengal,Nababpur,22.7138245,88.1983455
Ramanathpur|West Bengal,West Bengal,Ramanathpur,22.6877075,88.2291365
Baksa|West Bengal,West Bengal,Baksa,22.7323628,88.2461275
Barijhati|West Bengal,West Bengal,Barijhati,22.688612,88.2602119
Begampur|West Bengal,West Bengal,Begampur,22.7367747,88.2560062
Chikrand|West Bengal,West Bengal,Chikrand,22.7192782,88.2668009
Dankuni|West Bengal,West Bengal,Dankuni,22.6809296,88.2970142
Garalgachha|West Bengal,West Bengal,Garalgachha,22.6805834,88.2692335
Janai|West Bengal,West Bengal,Janai,22.7145596,88.2436844
Joykrishnapur|West Bengal,West Bengal,Joykrishnapur,22.7445555,88.2631517
Kapashanria|West Bengal,West Bengal,Kapashanria,22.7557705,88.267409
Kharsarai|West Bengal,West Bengal,Kharsarai,22.7477284,88.2439993
Krishnapur|West Bengal,West Bengal,Krishnapur,22.7692351,88.1003986
Naiti|West Bengal,West Bengal,Naiti,22.7029095,88.2680172
Pairagachha|West Bengal,West Bengal,Pairagachha,22.7152843,88.2418589
Panchghara|West Bengal,West Bengal,Panchghara,22.7326943,88.2680172
Purbba Tajpur|West Bengal,West Bengal,Purbba Tajpur,22.7504068,88.2534192
Tisa|West Bengal,West Bengal,Tisa,22.7520788,88.2530736
Dharmapur|West Bengal,West Bengal,Dharmapur,22.8768695,88.384625
Hugli Chinsurah|West Bengal,West Bengal,Hugli Chinsurah,22.8992251,88.3921337
Kodalia|West Bengal,West Bengal,Kodalia,22.9165977,88.3739585
Kulihanda|West Bengal,West Bengal,Kulihanda,22.898393,88.3779528
Manushpur|West Bengal,West Bengal,Manushpur,22.9276522,88.3721189
Naldanga|West Bengal,West Bengal,Naldanga,25.2126707,88.9563482
Simla|West Bengal,West Bengal,Simla,22.8870831,88.3639986
Khanpur Hooghly|West Bengal,West Bengal,Khanpur Hooghly,23.0078463,88.0479231
Bargachhia Hooghly|West Bengal,West Bengal,Bargachhia Hooghly,22.8314813,88.179137
Rajbalhat|West Bengal,West Bengal,Rajbalhat,22.7655455,88.0044041
